MonthDateKey,DepartmentKey,RoleKey,BudgetedHeadcount,BudgetedAvgMonthlyPayCredits,BudgetedPayrollCostCredits
20240101,12,4,7102,11893,84464086
20240201,12,4,7102,11893,84464086
20240301,12,4,7102,11893,84464086
20240401,12,4,7102,11893,84464086
20240501,12,4,7102,11893,84464086
20240601,12,4,7102,11893,84464086
20240701,12,4,7102,11893,84464086
20240801,12,4,7102,11893,84464086
20240901,12,4,7102,11893,84464086
20241001,12,4,7102,11893,84464086
20241101,12,4,7102,11893,84464086
20241201,12,4,7102,11893,84464086
20190101,12,8,8490,4316,36642840
20190201,12,8,8490,4316,36642840
20190301,12,8,8490,4316,36642840
20190401,12,8,8490,4316,36642840
20190501,12,8,8490,4316,36642840
20190601,12,8,8490,4316,36642840
20190701,12,8,8490,4316,36642840
20190801,12,8,8490,4316,36642840
20190901,12,8,8490,4316,36642840
20191001,12,8,8490,4316,36642840
20191101,12,8,8490,4316,36642840
20191201,12,8,8490,4316,36642840
20200101,12,8,9086,4462,40541732
20200201,12,8,9086,4462,40541732
20200301,12,8,9086,4462,40541732
20200401,12,8,9086,4462,40541732
20200501,12,8,9086,4462,40541732
20200601,12,8,9086,4462,40541732
20200701,12,8,9086,4462,40541732
20200801,12,8,9086,4462,40541732
20200901,12,8,9086,4462,40541732
20201001,12,8,9086,4462,40541732
20201101,12,8,9086,4462,40541732
20201201,12,8,9086,4462,40541732
20210101,12,8,9702,4232,41058864
20210201,12,8,9702,4232,41058864
20210301,12,8,9702,4232,41058864
20210401,12,8,9702,4232,41058864
20210501,12,8,9702,4232,41058864
20210601,12,8,9702,4232,41058864
20210701,12,8,9702,4232,41058864
20210801,12,8,9702,4232,41058864
20210901,12,8,9702,4232,41058864
20211001,12,8,9702,4232,41058864
20211101,12,8,9702,4232,41058864
20211201,12,8,9702,4232,41058864
20220101,12,8,9926,4388,43555288
20220201,12,8,9926,4388,43555288
20220301,12,8,9926,4388,43555288
20220401,12,8,9926,4388,43555288
20220501,12,8,9926,4388,43555288
20220601,12,8,9926,4388,43555288
20220701,12,8,9926,4388,43555288
20220801,12,8,9926,4388,43555288
20220901,12,8,9926,4388,43555288
20221001,12,8,9926,4388,43555288
20221101,12,8,9926,4388,43555288
20221201,12,8,9926,4388,43555288
20230101,12,8,11551,4561,52684111
20230201,12,8,11551,4561,52684111
20230301,12,8,11551,4561,52684111
20230401,12,8,11551,4561,52684111
20230501,12,8,11551,4561,52684111
20230601,12,8,11551,4561,52684111
20230701,12,8,11551,4561,52684111
20230801,12,8,11551,4561,52684111
20230901,12,8,11551,4561,52684111
20231001,12,8,11551,4561,52684111
20231101,12,8,11551,4561,52684111
20231201,12,8,11551,4561,52684111
20240101,12,8,13632,4557,62121024
20240201,12,8,13632,4557,62121024
20240301,12,8,13632,4557,62121024
20240401,12,8,13632,4557,62121024
20240501,12,8,13632,4557,62121024
20240601,12,8,13632,4557,62121024
20240701,12,8,13632,4557,62121024
20240801,12,8,13632,4557,62121024
20240901,12,8,13632,4557,62121024
20241001,12,8,13632,4557,62121024
20241101,12,8,13632,4557,62121024
20241201,12,8,13632,4557,62121024
20190101,12,10,13626,6220,84753720
20190201,12,10,13626,6220,84753720
20190301,12,10,13626,6220,84753720
20190401,12,10,13626,6220,84753720
20190501,12,10,13626,6220,84753720
20190601,12,10,13626,6220,84753720
20190701,12,10,13626,6220,84753720
20190801,12,10,13626,6220,84753720
20190901,12,10,13626,6220,84753720
20191001,12,10,13626,6220,84753720
20191101,12,10,13626,6220,84753720
20191201,12,10,13626,6220,84753720
20200101,12,10,12033,6543,78731919
20200201,12,10,12033,6543,78731919
20200301,12,10,12033,6543,78731919
20200401,12,10,12033,6543,78731919
20200501,12,10,12033,6543,78731919
20200601,12,10,12033,6543,78731919
20200701,12,10,12033,6543,78731919
20200801,12,10,12033,6543,78731919
20200901,12,10,12033,6543,78731919
20201001,12,10,12033,6543,78731919
20201101,12,10,12033,6543,78731919
20201201,12,10,12033,6543,78731919
20210101,12,10,13716,6232,85478112
20210201,12,10,13716,6232,85478112
20210301,12,10,13716,6232,85478112
20210401,12,10,13716,6232,85478112
20210501,12,10,13716,6232,85478112
20210601,12,10,13716,6232,85478112
20210701,12,10,13716,6232,85478112
20210801,12,10,13716,6232,85478112
20210901,12,10,13716,6232,85478112
20211001,12,10,13716,6232,85478112
20211101,12,10,13716,6232,85478112
20211201,12,10,13716,6232,85478112
20220101,12,10,17078,6109,104329502
20220201,12,10,17078,6109,104329502
20220301,12,10,17078,6109,104329502
20220401,12,10,17078,6109,104329502
20220501,12,10,17078,6109,104329502
20220601,12,10,17078,6109,104329502
20220701,12,10,17078,6109,104329502
20220801,12,10,17078,6109,104329502
20220901,12,10,17078,6109,104329502
20221001,12,10,17078,6109,104329502
20221101,12,10,17078,6109,104329502
20221201,12,10,17078,6109,104329502
20230101,12,10,19632,6564,128864448
20230201,12,10,19632,6564,128864448
20230301,12,10,19632,6564,128864448
20230401,12,10,19632,6564,128864448
20230501,12,10,19632,6564,128864448
20230601,12,10,19632,6564,128864448
20230701,12,10,19632,6564,128864448
20230801,12,10,19632,6564,128864448
20230901,12,10,19632,6564,128864448
20231001,12,10,19632,6564,128864448
20231101,12,10,19632,6564,128864448
20231201,12,10,19632,6564,128864448
20240101,12,10,19929,6311,125771919
20240201,12,10,19929,6311,125771919
20240301,12,10,19929,6311,125771919
20240401,12,10,19929,6311,125771919
20240501,12,10,19929,6311,125771919
20240601,12,10,19929,6311,125771919
20240701,12,10,19929,6311,125771919
20240801,12,10,19929,6311,125771919
20240901,12,10,19929,6311,125771919
20241001,12,10,19929,6311,125771919
20241101,12,10,19929,6311,125771919
20241201,12,10,19929,6311,125771919
20190101,12,16,4759,617,2936303
20190201,12,16,4759,617,2936303
20190301,12,16,4759,617,2936303
20190401,12,16,4759,617,2936303
20190501,12,16,4759,617,2936303
20190601,12,16,4759,617,2936303
20190701,12,16,4759,617,2936303
20190801,12,16,4759,617,2936303
20190901,12,16,4759,617,2936303
20191001,12,16,4759,617,2936303
20191101,12,16,4759,617,2936303
20191201,12,16,4759,617,2936303
20200101,12,16,5388,602,3243576
20200201,12,16,5388,602,3243576
20200301,12,16,5388,602,3243576
20200401,12,16,5388,602,3243576
20200501,12,16,5388,602,3243576
20200601,12,16,5388,602,3243576
20200701,12,16,5388,602,3243576
20200801,12,16,5388,602,3243576
20200901,12,16,5388,602,3243576
20201001,12,16,5388,602,3243576
20201101,12,16,5388,602,3243576
20201201,12,16,5388,602,3243576
20210101,12,16,6175,608,3754400
20210201,12,16,6175,608,3754400
20210301,12,16,6175,608,3754400
20210401,12,16,6175,608,3754400
20210501,12,16,6175,608,3754400
20210601,12,16,6175,608,3754400
20210701,12,16,6175,608,3754400
20210801,12,16,6175,608,3754400
20210901,12,16,6175,608,3754400
20211001,12,16,6175,608,3754400
20211101,12,16,6175,608,3754400
20211201,12,16,6175,608,3754400
20220101,12,16,6136,574,3522064
20220201,12,16,6136,574,3522064
20220301,12,16,6136,574,3522064
20220401,12,16,6136,574,3522064
20220501,12,16,6136,574,3522064
20220601,12,16,6136,574,3522064
20220701,12,16,6136,574,3522064
20220801,12,16,6136,574,3522064
20220901,12,16,6136,574,3522064
20221001,12,16,6136,574,3522064
20221101,12,16,6136,574,3522064
20221201,12,16,6136,574,3522064
20230101,12,16,6987,581,4059447
20230201,12,16,6987,581,4059447
20230301,12,16,6987,581,4059447
20230401,12,16,6987,581,4059447
20230501,12,16,6987,581,4059447
20230601,12,16,6987,581,4059447
20230701,12,16,6987,581,4059447
20230801,12,16,6987,581,4059447
20230901,12,16,6987,581,4059447
20231001,12,16,6987,581,4059447
20231101,12,16,6987,581,4059447
20231201,12,16,6987,581,4059447
20240101,12,16,6359,575,3656425
20240201,12,16,6359,575,3656425
20240301,12,16,6359,575,3656425
20240401,12,16,6359,575,3656425
20240501,12,16,6359,575,3656425
20240601,12,16,6359,575,3656425
20240701,12,16,6359,575,3656425
20240801,12,16,6359,575,3656425
20240901,12,16,6359,575,3656425
20241001,12,16,6359,575,3656425
20241101,12,16,6359,575,3656425
20241201,12,16,6359,575,3656425
20190101,13,4,204,12240,2496960
20190201,13,4,204,12240,2496960
20190301,13,4,204,12240,2496960
20190401,13,4,204,12240,2496960
20190501,13,4,204,12240,2496960
20190601,13,4,204,12240,2496960
20190701,13,4,204,12240,2496960
20190801,13,4,204,12240,2496960
20190901,13,4,204,12240,2496960
20191001,13,4,204,12240,2496960
20191101,13,4,204,12240,2496960
20191201,13,4,204,12240,2496960
20200101,13,4,238,12960,3084480
20200201,13,4,238,12960,3084480
20200301,13,4,238,12960,3084480
20200401,13,4,238,12960,3084480
20200501,13,4,238,12960,3084480
20200601,13,4,238,12960,3084480
20200701,13,4,238,12960,3084480
20200801,13,4,238,12960,3084480
20200901,13,4,238,12960,3084480
20201001,13,4,238,12960,3084480
20201101,13,4,238,12960,3084480
20201201,13,4,238,12960,3084480
20210101,13,4,265,12997,3444205
20210201,13,4,265,12997,3444205
20210301,13,4,265,12997,3444205
20210401,13,4,265,12997,3444205
20210501,13,4,265,12997,3444205
20210601,13,4,265,12997,3444205
20210701,13,4,265,12997,3444205
20210801,13,4,265,12997,3444205
20210901,13,4,265,12997,3444205
20211001,13,4,265,12997,3444205
20211101,13,4,265,12997,3444205
20211201,13,4,265,12997,3444205
20220101,13,4,253,12925,3270025
20220201,13,4,253,12925,3270025
20220301,13,4,253,12925,3270025
20220401,13,4,253,12925,3270025
20220501,13,4,253,12925,3270025
20220601,13,4,253,12925,3270025
20220701,13,4,253,12925,3270025
20220801,13,4,253,12925,3270025
20220901,13,4,253,12925,3270025
20221001,13,4,253,12925,3270025
20221101,13,4,253,12925,3270025
20221201,13,4,253,12925,3270025
20230101,13,4,316,12702,4013832
20230201,13,4,316,12702,4013832
20230301,13,4,316,12702,4013832
20230401,13,4,316,12702,4013832
20230501,13,4,316,12702,4013832
20230601,13,4,316,12702,4013832
20230701,13,4,316,12702,4013832
20230801,13,4,316,12702,4013832
20230901,13,4,316,12702,4013832
20231001,13,4,316,12702,4013832
20231101,13,4,316,12702,4013832
20231201,13,4,316,12702,4013832
20240101,13,4,325,12728,4136600
20240201,13,4,325,12728,4136600
20240301,13,4,325,12728,4136600
20240401,13,4,325,12728,4136600
20240501,13,4,325,12728,4136600
20240601,13,4,325,12728,4136600
20240701,13,4,325,12728,4136600
20240801,13,4,325,12728,4136600
20240901,13,4,325,12728,4136600
20241001,13,4,325,12728,4136600
20241101,13,4,325,12728,4136600
20241201,13,4,325,12728,4136600
20190101,13,10,622,6268,3898696
20190201,13,10,622,6268,3898696
20190301,13,10,622,6268,3898696
20190401,13,10,622,6268,3898696
20190501,13,10,622,6268,3898696
20190601,13,10,622,6268,3898696
20190701,13,10,622,6268,3898696
20190801,13,10,622,6268,3898696
20190901,13,10,622,6268,3898696
20191001,13,10,622,6268,3898696
20191101,13,10,622,6268,3898696
20191201,13,10,622,6268,3898696
20200101,13,10,718,6082,4366876
20200201,13,10,718,6082,4366876
20200301,13,10,718,6082,4366876
20200401,13,10,718,6082,4366876
20200501,13,10,718,6082,4366876
20200601,13,10,718,6082,4366876
20200701,13,10,718,6082,4366876
20200801,13,10,718,6082,4366876
20200901,13,10,718,6082,4366876
20201001,13,10,718,6082,4366876
20201101,13,10,718,6082,4366876
20201201,13,10,718,6082,4366876
20210101,13,10,680,6181,4203080
20210201,13,10,680,6181,4203080
20210301,13,10,680,6181,4203080
20210401,13,10,680,6181,4203080
20210501,13,10,680,6181,4203080
20210601,13,10,680,6181,4203080
20210701,13,10,680,6181,4203080
20210801,13,10,680,6181,4203080
20210901,13,10,680,6181,4203080
20211001,13,10,680,6181,4203080
20211101,13,10,680,6181,4203080
20211201,13,10,680,6181,4203080
20220101,13,10,890,6568,5845520
20220201,13,10,890,6568,5845520
20220301,13,10,890,6568,5845520
20220401,13,10,890,6568,5845520
20220501,13,10,890,6568,5845520
20220601,13,10,890,6568,5845520
20220701,13,10,890,6568,5845520
20220801,13,10,890,6568,5845520
20220901,13,10,890,6568,5845520
20221001,13,10,890,6568,5845520
20221101,13,10,890,6568,5845520
20221201,13,10,890,6568,5845520
20230101,13,10,828,6653,5508684
20230201,13,10,828,6653,5508684
20230301,13,10,828,6653,5508684
20230401,13,10,828,6653,5508684
20230501,13,10,828,6653,5508684
20230601,13,10,828,6653,5508684
20230701,13,10,828,6653,5508684
20230801,13,10,828,6653,5508684
20230901,13,10,828,6653,5508684
20231001,13,10,828,6653,5508684
20231101,13,10,828,6653,5508684
20231201,13,10,828,6653,5508684
20240101,13,10,956,6446,6162376
20240201,13,10,956,6446,6162376
20240301,13,10,956,6446,6162376
20240401,13,10,956,6446,6162376
20240501,13,10,956,6446,6162376
20240601,13,10,956,6446,6162376
20240701,13,10,956,6446,6162376
20240801,13,10,956,6446,6162376
20240901,13,10,956,6446,6162376
20241001,13,10,956,6446,6162376
20241101,13,10,956,6446,6162376
20241201,13,10,956,6446,6162376
20190101,13,13,8096,2817,22806432
20190201,13,13,8096,2817,22806432
20190301,13,13,8096,2817,22806432
20190401,13,13,8096,2817,22806432
20190501,13,13,8096,2817,22806432
20190601,13,13,8096,2817,22806432
20190701,13,13,8096,2817,22806432
20190801,13,13,8096,2817,22806432
20190901,13,13,8096,2817,22806432
20191001,13,13,8096,2817,22806432
20191101,13,13,8096,2817,22806432
20191201,13,13,8096,2817,22806432
20200101,13,13,7967,2852,22721884
20200201,13,13,7967,2852,22721884
20200301,13,13,7967,2852,22721884
20200401,13,13,7967,2852,22721884
20200501,13,13,7967,2852,22721884
20200601,13,13,7967,2852,22721884
20200701,13,13,7967,2852,22721884
20200801,13,13,7967,2852,22721884
20200901,13,13,7967,2852,22721884
20201001,13,13,7967,2852,22721884
20201101,13,13,7967,2852,22721884
20201201,13,13,7967,2852,22721884
20210101,13,13,10275,2930,30105750
20210201,13,13,10275,2930,30105750
20210301,13,13,10275,2930,30105750
20210401,13,13,10275,2930,30105750
20210501,13,13,10275,2930,30105750
20210601,13,13,10275,2930,30105750
20210701,13,13,10275,2930,30105750
20210801,13,13,10275,2930,30105750
20210901,13,13,10275,2930,30105750
20211001,13,13,10275,2930,30105750
20211101,13,13,10275,2930,30105750
20211201,13,13,10275,2930,30105750
20220101,13,13,11142,2825,31476150
20220201,13,13,11142,2825,31476150
20220301,13,13,11142,2825,31476150
20220401,13,13,11142,2825,31476150
20220501,13,13,11142,2825,31476150
20220601,13,13,11142,2825,31476150
20220701,13,13,11142,2825,31476150
20220801,13,13,11142,2825,31476150
20220901,13,13,11142,2825,31476150
20221001,13,13,11142,2825,31476150
20221101,13,13,11142,2825,31476150
20221201,13,13,11142,2825,31476150
20230101,13,13,10563,2751,29058813
20230201,13,13,10563,2751,29058813
20230301,13,13,10563,2751,29058813
20230401,13,13,10563,2751,29058813
20230501,13,13,10563,2751,29058813
20230601,13,13,10563,2751,29058813
20230701,13,13,10563,2751,29058813
20230801,13,13,10563,2751,29058813
20230901,13,13,10563,2751,29058813
20231001,13,13,10563,2751,29058813
20231101,13,13,10563,2751,29058813
20231201,13,13,10563,2751,29058813
20240101,13,13,12580,2876,36180080
20240201,13,13,12580,2876,36180080
20240301,13,13,12580,2876,36180080
20240401,13,13,12580,2876,36180080
20240501,13,13,12580,2876,36180080
20240601,13,13,12580,2876,36180080
20240701,13,13,12580,2876,36180080
20240801,13,13,12580,2876,36180080
20240901,13,13,12580,2876,36180080
20241001,13,13,12580,2876,36180080
20241101,13,13,12580,2876,36180080
20241201,13,13,12580,2876,36180080
20190101,13,16,1902,603,1146906
20190201,13,16,1902,603,1146906
20190301,13,16,1902,603,1146906
20190401,13,16,1902,603,1146906
20190501,13,16,1902,603,1146906
20190601,13,16,1902,603,1146906
20190701,13,16,1902,603,1146906
20190801,13,16,1902,603,1146906
20190901,13,16,1902,603,1146906
20191001,13,16,1902,603,1146906
20191101,13,16,1902,603,1146906
20191201,13,16,1902,603,1146906
20200101,13,16,1918,615,1179570
20200201,13,16,1918,615,1179570
20200301,13,16,1918,615,1179570
20200401,13,16,1918,615,1179570
20200501,13,16,1918,615,1179570
20200601,13,16,1918,615,1179570
20200701,13,16,1918,615,1179570
20200801,13,16,1918,615,1179570
20200901,13,16,1918,615,1179570
20201001,13,16,1918,615,1179570
20201101,13,16,1918,615,1179570
20201201,13,16,1918,615,1179570
20210101,13,16,2271,592,1344432
20210201,13,16,2271,592,1344432
20210301,13,16,2271,592,1344432
20210401,13,16,2271,592,1344432
20210501,13,16,2271,592,1344432
20210601,13,16,2271,592,1344432
20210701,13,16,2271,592,1344432
20210801,13,16,2271,592,1344432
20210901,13,16,2271,592,1344432
20211001,13,16,2271,592,1344432
20211101,13,16,2271,592,1344432
20211201,13,16,2271,592,1344432
20220101,13,16,2525,584,1474600
20220201,13,16,2525,584,1474600
20220301,13,16,2525,584,1474600
20220401,13,16,2525,584,1474600
20220501,13,16,2525,584,1474600
20220601,13,16,2525,584,1474600
20220701,13,16,2525,584,1474600
20220801,13,16,2525,584,1474600
20220901,13,16,2525,584,1474600
20221001,13,16,2525,584,1474600
20221101,13,16,2525,584,1474600
20221201,13,16,2525,584,1474600
20230101,13,16,2517,605,1522785
20230201,13,16,2517,605,1522785
20230301,13,16,2517,605,1522785
20230401,13,16,2517,605,1522785
20230501,13,16,2517,605,1522785
20230601,13,16,2517,605,1522785
20230701,13,16,2517,605,1522785
20230801,13,16,2517,605,1522785
20230901,13,16,2517,605,1522785
20231001,13,16,2517,605,1522785
20231101,13,16,2517,605,1522785
20231201,13,16,2517,605,1522785
20240101,13,16,2605,613,1596865
20240201,13,16,2605,613,1596865
20240301,13,16,2605,613,1596865
20240401,13,16,2605,613,1596865
20240501,13,16,2605,613,1596865
20240601,13,16,2605,613,1596865
20240701,13,16,2605,613,1596865
20240801,13,16,2605,613,1596865
20240901,13,16,2605,613,1596865
20241001,13,16,2605,613,1596865
20241101,13,16,2605,613,1596865
20241201,13,16,2605,613,1596865
20190101,14,4,783,12430,9732690
20190201,14,4,783,12430,9732690
20190301,14,4,783,12430,9732690
20190401,14,4,783,12430,9732690
20190501,14,4,783,12430,9732690
20190601,14,4,783,12430,9732690
20190701,14,4,783,12430,9732690
20190801,14,4,783,12430,9732690
20190901,14,4,783,12430,9732690
20191001,14,4,783,12430,9732690
20191101,14,4,783,12430,9732690
20191201,14,4,783,12430,9732690
20200101,14,4,940,12804,12035760
20200201,14,4,940,12804,12035760
20200301,14,4,940,12804,12035760
20200401,14,4,940,12804,12035760
20200501,14,4,940,12804,12035760
20200601,14,4,940,12804,12035760
20200701,14,4,940,12804,12035760
20200801,14,4,940,12804,12035760
20200901,14,4,940,12804,12035760
20201001,14,4,940,12804,12035760
20201101,14,4,940,12804,12035760
20201201,14,4,940,12804,12035760
20210101,14,4,1031,12971,13373101
20210201,14,4,1031,12971,13373101
20210301,14,4,1031,12971,13373101
20210401,14,4,1031,12971,13373101
20210501,14,4,1031,12971,13373101
20210601,14,4,1031,12971,13373101
20210701,14,4,1031,12971,13373101
20210801,14,4,1031,12971,13373101
20210901,14,4,1031,12971,13373101
20211001,14,4,1031,12971,13373101
20211101,14,4,1031,12971,13373101
20211201,14,4,1031,12971,13373101
20220101,14,4,1106,12657,13998642
20220201,14,4,1106,12657,13998642
20220301,14,4,1106,12657,13998642
20220401,14,4,1106,12657,13998642
20220501,14,4,1106,12657,13998642
20220601,14,4,1106,12657,13998642
20220701,14,4,1106,12657,13998642
20220801,14,4,1106,12657,13998642
20220901,14,4,1106,12657,13998642
20221001,14,4,1106,12657,13998642
20221101,14,4,1106,12657,13998642
20221201,14,4,1106,12657,13998642
20230101,14,4,1193,11981,14293333
20230201,14,4,1193,11981,14293333
20230301,14,4,1193,11981,14293333
20230401,14,4,1193,11981,14293333
20230501,14,4,1193,11981,14293333
20230601,14,4,1193,11981,14293333
20230701,14,4,1193,11981,14293333
20230801,14,4,1193,11981,14293333
20230901,14,4,1193,11981,14293333
20231001,14,4,1193,11981,14293333
20231101,14,4,1193,11981,14293333
20231201,14,4,1193,11981,14293333
20240101,14,4,1422,12651,17989722
20240201,14,4,1422,12651,17989722
20240301,14,4,1422,12651,17989722
20240401,14,4,1422,12651,17989722
20240501,14,4,1422,12651,17989722
20240601,14,4,1422,12651,17989722
20240701,14,4,1422,12651,17989722
20240801,14,4,1422,12651,17989722
20240901,14,4,1422,12651,17989722
20241001,14,4,1422,12651,17989722
20241101,14,4,1422,12651,17989722
20241201,14,4,1422,12651,17989722
20190101,14,12,15256,3192,48697152
20190201,14,12,15256,3192,48697152
20190301,14,12,15256,3192,48697152
20190401,14,12,15256,3192,48697152
20190501,14,12,15256,3192,48697152
20190601,14,12,15256,3192,48697152
20190701,14,12,15256,3192,48697152
20190801,14,12,15256,3192,48697152
20190901,14,12,15256,3192,48697152
20191001,14,12,15256,3192,48697152
20191101,14,12,15256,3192,48697152
20191201,14,12,15256,3192,48697152
20200101,14,12,16143,3173,51221739
20200201,14,12,16143,3173,51221739
20200301,14,12,16143,3173,51221739
20200401,14,12,16143,3173,51221739
20200501,14,12,16143,3173,51221739
20200601,14,12,16143,3173,51221739
20200701,14,12,16143,3173,51221739
20200801,14,12,16143,3173,51221739
20200901,14,12,16143,3173,51221739
20201001,14,12,16143,3173,51221739
20201101,14,12,16143,3173,51221739
20201201,14,12,16143,3173,51221739
20210101,14,12,18891,3083,58240953
20210201,14,12,18891,3083,58240953
20210301,14,12,18891,3083,58240953
20210401,14,12,18891,3083,58240953
20210501,14,12,18891,3083,58240953
20210601,14,12,18891,3083,58240953
20210701,14,12,18891,3083,58240953
20210801,14,12,18891,3083,58240953
20210901,14,12,18891,3083,58240953
20211001,14,12,18891,3083,58240953
20211101,14,12,18891,3083,58240953
20211201,14,12,18891,3083,58240953
20220101,14,12,20715,3134,64920810
20220201,14,12,20715,3134,64920810
20220301,14,12,20715,3134,64920810
20220401,14,12,20715,3134,64920810
20220501,14,12,20715,3134,64920810
20220601,14,12,20715,3134,64920810
20220701,14,12,20715,3134,64920810
20220801,14,12,20715,3134,64920810
20220901,14,12,20715,3134,64920810
20221001,14,12,20715,3134,64920810
20221101,14,12,20715,3134,64920810
20221201,14,12,20715,3134,64920810
20230101,14,12,23515,3106,73037590
20230201,14,12,23515,3106,73037590
20230301,14,12,23515,3106,73037590
20230401,14,12,23515,3106,73037590
20230501,14,12,23515,3106,73037590
20230601,14,12,23515,3106,73037590
20230701,14,12,23515,3106,73037590
20230801,14,12,23515,3106,73037590
20230901,14,12,23515,3106,73037590
20231001,14,12,23515,3106,73037590
20231101,14,12,23515,3106,73037590
20231201,14,12,23515,3106,73037590
20240101,14,12,25494,2952,75258288
20240201,14,12,25494,2952,75258288
20240301,14,12,25494,2952,75258288
20240401,14,12,25494,2952,75258288
20240501,14,12,25494,2952,75258288
20240601,14,12,25494,2952,75258288
20240701,14,12,25494,2952,75258288
20240801,14,12,25494,2952,75258288
20240901,14,12,25494,2952,75258288
20241001,14,12,25494,2952,75258288
20241101,14,12,25494,2952,75258288
20241201,14,12,25494,2952,75258288
20190101,14,16,2621,620,1625020
20190201,14,16,2621,620,1625020
20190301,14,16,2621,620,1625020
20190401,14,16,2621,620,1625020
20190501,14,16,2621,620,1625020
20190601,14,16,2621,620,1625020
20190701,14,16,2621,620,1625020
20190801,14,16,2621,620,1625020
20190901,14,16,2621,620,1625020
20191001,14,16,2621,620,1625020
20191101,14,16,2621,620,1625020
20191201,14,16,2621,620,1625020
20200101,14,16,3094,596,1844024
20200201,14,16,3094,596,1844024
20200301,14,16,3094,596,1844024
20200401,14,16,3094,596,1844024
20200501,14,16,3094,596,1844024
20200601,14,16,3094,596,1844024
20200701,14,16,3094,596,1844024
20200801,14,16,3094,596,1844024
20200901,14,16,3094,596,1844024
20201001,14,16,3094,596,1844024
20201101,14,16,3094,596,1844024
20201201,14,16,3094,596,1844024
20210101,14,16,3184,601,1913584
20210201,14,16,3184,601,1913584
20210301,14,16,3184,601,1913584
20210401,14,16,3184,601,1913584
20210501,14,16,3184,601,1913584
20210601,14,16,3184,601,1913584
20210701,14,16,3184,601,1913584
20210801,14,16,3184,601,1913584
20210901,14,16,3184,601,1913584
20211001,14,16,3184,601,1913584
20211101,14,16,3184,601,1913584
20211201,14,16,3184,601,1913584
20220101,14,16,3435,570,1957950
20220201,14,16,3435,570,1957950
20220301,14,16,3435,570,1957950
20220401,14,16,3435,570,1957950
20220501,14,16,3435,570,1957950
20220601,14,16,3435,570,1957950
20220701,14,16,3435,570,1957950
20220801,14,16,3435,570,1957950
20220901,14,16,3435,570,1957950
20221001,14,16,3435,570,1957950
20221101,14,16,3435,570,1957950
20221201,14,16,3435,570,1957950
20230101,14,16,4471,588,2628948
20230201,14,16,4471,588,2628948
20230301,14,16,4471,588,2628948
20230401,14,16,4471,588,2628948
20230501,14,16,4471,588,2628948
20230601,14,16,4471,588,2628948
20230701,14,16,4471,588,2628948
20230801,14,16,4471,588,2628948
20230901,14,16,4471,588,2628948
20231001,14,16,4471,588,2628948
20231101,14,16,4471,588,2628948
20231201,14,16,4471,588,2628948
20240101,14,16,4157,590,2452630
20240201,14,16,4157,590,2452630
20240301,14,16,4157,590,2452630
20240401,14,16,4157,590,2452630
20240501,14,16,4157,590,2452630
20240601,14,16,4157,590,2452630
20240701,14,16,4157,590,2452630
20240801,14,16,4157,590,2452630
20240901,14,16,4157,590,2452630
20241001,14,16,4157,590,2452630
20241101,14,16,4157,590,2452630
20241201,14,16,4157,590,2452630
20190101,14,18,746,8655,6456630
20190201,14,18,746,8655,6456630
20190301,14,18,746,8655,6456630
20190401,14,18,746,8655,6456630
20190501,14,18,746,8655,6456630
20190601,14,18,746,8655,6456630
20190701,14,18,746,8655,6456630
20190801,14,18,746,8655,6456630
20190901,14,18,746,8655,6456630
20191001,14,18,746,8655,6456630
20191101,14,18,746,8655,6456630
20191201,14,18,746,8655,6456630
20200101,14,18,847,8719,7384993
20200201,14,18,847,8719,7384993
20200301,14,18,847,8719,7384993
20200401,14,18,847,8719,7384993
20200501,14,18,847,8719,7384993
20200601,14,18,847,8719,7384993
20200701,14,18,847,8719,7384993
20200801,14,18,847,8719,7384993
20200901,14,18,847,8719,7384993
20201001,14,18,847,8719,7384993
20201101,14,18,847,8719,7384993
20201201,14,18,847,8719,7384993
20210101,14,18,1052,8369,8804188
20210201,14,18,1052,8369,8804188
20210301,14,18,1052,8369,8804188
20210401,14,18,1052,8369,8804188
20210501,14,18,1052,8369,8804188
20210601,14,18,1052,8369,8804188
20210701,14,18,1052,8369,8804188
20210801,14,18,1052,8369,8804188
20210901,14,18,1052,8369,8804188
20211001,14,18,1052,8369,8804188
20211101,14,18,1052,8369,8804188
20211201,14,18,1052,8369,8804188
20220101,14,18,1134,8140,9230760
20220201,14,18,1134,8140,9230760
20220301,14,18,1134,8140,9230760
20220401,14,18,1134,8140,9230760
20220501,14,18,1134,8140,9230760
20220601,14,18,1134,8140,9230760
20220701,14,18,1134,8140,9230760
20220801,14,18,1134,8140,9230760
20220901,14,18,1134,8140,9230760
20221001,14,18,1134,8140,9230760
20221101,14,18,1134,8140,9230760
20221201,14,18,1134,8140,9230760
20230101,14,18,1274,8886,11320764
20230201,14,18,1274,8886,11320764
20230301,14,18,1274,8886,11320764
20230401,14,18,1274,8886,11320764
20230501,14,18,1274,8886,11320764
20230601,14,18,1274,8886,11320764
20230701,14,18,1274,8886,11320764
20230801,14,18,1274,8886,11320764
20230901,14,18,1274,8886,11320764
20231001,14,18,1274,8886,11320764
20231101,14,18,1274,8886,11320764
20231201,14,18,1274,8886,11320764
20240101,14,18,1353,8915,12061995
20240201,14,18,1353,8915,12061995
20240301,14,18,1353,8915,12061995
20240401,14,18,1353,8915,12061995
